Charge Type,Procedure,CDM Description with Payer,Code,Gross Charge,Self Pay Rate,Expected Reimbursement,MIN Expected Reimbursement,MAX Expected Reimbursement,Facility
PRO,28298,CORRJ HALLUX VALGUS W/SESMDC W/PROX PHLNX OSTEOT - BEECH STREET [80057],CPT® 28298,1815,1361.25,1452,0,1669.8,WMH Parent
PRO,28298,CORRJ HALLUX VALGUS W/SESMDC W/PROX PHLNX OSTEOT - MEDICA EXCHANGE [80075],CPT® 28298,1815,1361.25,0,0,1669.8,WMH Parent
PRO,28298,CORRJ HALLUX VALGUS W/SESMDC W/PROX PHLNX OSTEOT - CORIZON [80015],CPT® 28298,1815,1361.25,1542.75,0,1669.8,WMH Parent
PRO,28298,CORRJ HALLUX VALGUS W/SESMDC W/PROX PHLNX OSTEOT - AETNA [5000],CPT® 28298,1815,1361.25,0,0,1669.8,WMH Parent
PRO,28298,CORRJ HALLUX VALGUS W/SESMDC W/PROX PHLNX OSTEOT - INTEGRATED HEALTH PLAN INC [80062],CPT® 28298,1815,1361.25,1452,0,1669.8,WMH Parent
PRO,28298,CORRJ HALLUX VALGUS W/SESMDC W/PROX PHLNX OSTEOT - COMPCARE OZARKS COMM [80014],CPT® 28298,1815,1361.25,1452,0,1669.8,WMH Parent
PRO,28298,CORRJ HALLUX VALGUS W/SESMDC W/PROX PHLNX OSTEOT - BLUE CROSS BLUE SHIELD [4000],CPT® 28298,1815,1361.25,0,0,1669.8,WMH Parent
PRO,28298,CORRJ HALLUX VALGUS W/SESMDC W/PROX PHLNX OSTEOT - HUMANA [7500],CPT® 28298,1815,1361.25,0,0,1669.8,WMH Parent
PRO,28298,CORRJ HALLUX VALGUS W/SESMDC W/PROX PHLNX OSTEOT - CCA US MARSHALL [90024],CPT® 28298,1815,1361.25,0,0,1669.8,WMH Parent
PRO,28298,CORRJ HALLUX VALGUS W/SESMDC W/PROX PHLNX OSTEOT - PROVIDRS CARE NETWORK [80021],CPT® 28298,1815,1361.25,1669.8,0,1669.8,WMH Parent
PRO,28300,OSTEOTOMY HEEL BONE - COMPCARE OZARKS COMM [80014],CPT® 28300,2158,1618.5,1726.4,0,1985.36,WMH Parent
PRO,28300,OSTEOTOMY HEEL BONE - HUMANA [7500],CPT® 28300,2158,1618.5,0,0,1985.36,WMH Parent
PRO,28300,OSTEOTOMY HEEL BONE - HEALTHLINK HMO [80009],CPT® 28300,2158,1618.5,1726.4,0,1985.36,WMH Parent
PRO,28300,OSTEOTOMY HEEL BONE - BEECH STREET [80057],CPT® 28300,2158,1618.5,1726.4,0,1985.36,WMH Parent
PRO,28300,OSTEOTOMY HEEL BONE - BLUE CROSS BLUE SHIELD [4000],CPT® 28300,2158,1618.5,0,0,1985.36,WMH Parent
PRO,28300,OSTEOTOMY HEEL BONE - HEALTH CHOICE NW MO PPO [80017],CPT® 28300,2158,1618.5,1899.04,0,1985.36,WMH Parent
PRO,28300,OSTEOTOMY HEEL BONE - CCA US MARSHALL [90024],CPT® 28300,2158,1618.5,0,0,1985.36,WMH Parent
PRO,28300,OSTEOTOMY HEEL BONE - MEDICA EXCHANGE [80075],CPT® 28300,2158,1618.5,0,0,1985.36,WMH Parent
PRO,28308,OSTEOTOMY METATARSAL (NOT 1ST) - HUMANA [7500],CPT® 28308,1434,1075.5,0,0,1319.28,WMH Parent
PRO,28308,OSTEOTOMY METATARSAL (NOT 1ST) - INTEGRATED HEALTH PLAN INC [80062],CPT® 28308,1434,1075.5,1147.2,0,1319.28,WMH Parent
PRO,28308,OSTEOTOMY METATARSAL (NOT 1ST) - MEDICA EXCHANGE [80075],CPT® 28308,1434,1075.5,0,0,1319.28,WMH Parent
PRO,28308,OSTEOTOMY METATARSAL (NOT 1ST) - CCA US MARSHALL [90024],CPT® 28308,1434,1075.5,0,0,1319.28,WMH Parent
PRO,28308,OSTEOTOMY METATARSAL (NOT 1ST) - CORIZON [80015],CPT® 28308,1434,1075.5,1218.9,0,1319.28,WMH Parent
PRO,28308,OSTEOTOMY METATARSAL (NOT 1ST) - HEALTH CHOICE NW MO PPO [80017],CPT® 28308,1434,1075.5,1261.92,0,1319.28,WMH Parent
PRO,28308,OSTEOTOMY METATARSAL (NOT 1ST) - BEECH STREET [80057],CPT® 28308,1434,1075.5,1147.2,0,1319.28,WMH Parent
PRO,40831,REPAIR MOUTH LACERATION>2.5 CM - HUMANA [7500],CPT® 40831,855,641.25,718.2,0,786.6,WMH Parent
PRO,40831,REPAIR MOUTH LACERATION>2.5 CM - CORIZON [80015],CPT® 40831,855,641.25,726.75,0,786.6,WMH Parent
PRO,40831,REPAIR MOUTH LACERATION>2.5 CM - AETNA [5000],CPT® 40831,855,641.25,748.01,0,786.6,WMH Parent
PRO,40831,REPAIR MOUTH LACERATION>2.5 CM - INTEGRATED HEALTH PLAN INC [80062],CPT® 40831,855,641.25,684,0,786.6,WMH Parent
PRO,40831,REPAIR MOUTH LACERATION>2.5 CM - UNITED HEALTHCARE [3000],CPT® 40831,855,641.25,0,0,786.6,WMH Parent
PRO,40831,REPAIR MOUTH LACERATION>2.5 CM - COMPCARE OZARKS COMM [80014],CPT® 40831,855,641.25,684,0,786.6,WMH Parent
PRO,40831,REPAIR MOUTH LACERATION>2.5 CM - CCA US MARSHALL [90024],CPT® 40831,855,641.25,393.3,0,786.6,WMH Parent
PRO,41010,INCISION OF TONGUE FOLD - MEDICA EXCHANGE [80075],CPT® 41010,510,382.5,448.8,0,493.43,WMH Parent
PRO,41010,INCISION OF TONGUE FOLD - HUMANA [7500],CPT® 41010,510,382.5,428.4,0,493.43,WMH Parent
PRO,41010,INCISION OF TONGUE FOLD - CCA US MARSHALL [90024],CPT® 41010,510,382.5,251.3,0,493.43,WMH Parent
PRO,41010,INCISION OF TONGUE FOLD - AETNA [5000],CPT® 41010,510,382.5,446.18,0,493.43,WMH Parent
PRO,41010,INCISION OF TONGUE FOLD - PROVIDRS CARE NETWORK [80021],CPT® 41010,510,382.5,469.2,0,493.43,WMH Parent
PRO,41010,INCISION OF TONGUE FOLD - BLUE CROSS BLUE SHIELD [4000],CPT® 41010,510,382.5,493.43,0,493.43,WMH Parent
PRO,41010,INCISION OF TONGUE FOLD - COMPCARE OZARKS COMM [80014],CPT® 41010,510,382.5,408,0,493.43,WMH Parent
PRO,41010,INCISION OF TONGUE FOLD - CORIZON [80015],CPT® 41010,510,382.5,433.5,0,493.43,WMH Parent
PRO,41010,INCISION OF TONGUE FOLD - HEALTH CHOICE NW MO PPO [80017],CPT® 41010,510,382.5,448.8,0,493.43,WMH Parent
PRO,41010,INCISION OF TONGUE FOLD - HEALTHLINK HMO [80009],CPT® 41010,510,382.5,408,0,493.43,WMH Parent
PRO,41010,INCISION OF TONGUE FOLD - UNITED HEALTHCARE [3000],CPT® 41010,510,382.5,390.15,0,493.43,WMH Parent
PRO,41010,INCISION OF TONGUE FOLD - BEECH STREET [80057],CPT® 41010,510,382.5,408,0,493.43,WMH Parent
PRO,41010,INCISION OF TONGUE FOLD - INTEGRATED HEALTH PLAN INC [80062],CPT® 41010,510,382.5,408,0,493.43,WMH Parent
PRO,41250,REPAIR TONGUE LACER<2.6 CM - HUMANA [7500],CPT® 41250,670,502.5,562.8,0,616.4,WMH Parent
PRO,41250,REPAIR TONGUE LACER<2.6 CM - COMPCARE OZARKS COMM [80014],CPT® 41250,670,502.5,536,0,616.4,WMH Parent
PRO,41250,REPAIR TONGUE LACER<2.6 CM - MEDICA EXCHANGE [80075],CPT® 41250,670,502.5,308.2,0,616.4,WMH Parent
PRO,41250,REPAIR TONGUE LACER<2.6 CM - INTEGRATED HEALTH PLAN INC [80062],CPT® 41250,670,502.5,536,0,616.4,WMH Parent
PRO,41250,REPAIR TONGUE LACER<2.6 CM - BLUE CROSS BLUE SHIELD [4000],CPT® 41250,670,502.5,0,0,616.4,WMH Parent
PRO,41250,REPAIR TONGUE LACER<2.6 CM - PROVIDRS CARE NETWORK [80021],CPT® 41250,670,502.5,616.4,0,616.4,WMH Parent
PRO,41250,REPAIR TONGUE LACER<2.6 CM - AETNA [5000],CPT® 41250,670,502.5,586.16,0,616.4,WMH Parent
PRO,41250,REPAIR TONGUE LACER<2.6 CM - UNITED HEALTHCARE [3000],CPT® 41250,670,502.5,0,0,616.4,WMH Parent
PRO,41250,REPAIR TONGUE LACER<2.6 CM - CCA US MARSHALL [90024],CPT® 41250,670,502.5,308.2,0,616.4,WMH Parent
PRO,41250,REPAIR TONGUE LACER<2.6 CM - HEALTHLINK HMO [80009],CPT® 41250,670,502.5,536,0,616.4,WMH Parent
PRO,41250,REPAIR TONGUE LACER<2.6 CM - CORIZON [80015],CPT® 41250,670,502.5,569.5,0,616.4,WMH Parent
PRO,41800,DRAINAGE OF GUM LESION - AETNA [5000],CPT® 41800,675,506.25,590.54,0,621,WMH Parent
PRO,41800,DRAINAGE OF GUM LESION - UNITED HEALTHCARE [3000],CPT® 41800,675,506.25,0,0,621,WMH Parent
PRO,41800,DRAINAGE OF GUM LESION - HUMANA [7500],CPT® 41800,675,506.25,567,0,621,WMH Parent
PRO,41800,DRAINAGE OF GUM LESION - BLUE CROSS BLUE SHIELD [4000],CPT® 41800,675,506.25,0,0,621,WMH Parent
PRO,41800,DRAINAGE OF GUM LESION - COMPCARE OZARKS COMM [80014],CPT® 41800,675,506.25,540,0,621,WMH Parent
PRO,41800,DRAINAGE OF GUM LESION - CCA US MARSHALL [90024],CPT® 41800,675,506.25,310.5,0,621,WMH Parent
PRO,41800,DRAINAGE OF GUM LESION - HEALTH CHOICE NW MO PPO [80017],CPT® 41800,675,506.25,594,0,621,WMH Parent
PRO,41800,DRAINAGE OF GUM LESION - INTEGRATED HEALTH PLAN INC [80062],CPT® 41800,675,506.25,540,0,621,WMH Parent
PRO,41800,DRAINAGE OF GUM LESION - PROVIDRS CARE NETWORK [80021],CPT® 41800,675,506.25,621,0,621,WMH Parent
PRO,41800,DRAINAGE OF GUM LESION - CORIZON [80015],CPT® 41800,675,506.25,573.75,0,621,WMH Parent
PRO,41800,DRAINAGE OF GUM LESION - BEECH STREET [80057],CPT® 41800,675,506.25,540,0,621,WMH Parent
PRO,41800,DRAINAGE OF GUM LESION - HEALTHLINK HMO [80009],CPT® 41800,675,506.25,540,0,621,WMH Parent
PRO,41800,DRAINAGE OF GUM LESION - MEDICA EXCHANGE [80075],CPT® 41800,675,506.25,310.5,0,621,WMH Parent
PRO,42000,DRAINAGE ABSCESS PALATE/UVULA - HEALTH CHOICE NW MO PPO [80017],CPT® 42000,395,296.25,347.6,0,363.4,WMH Parent
PRO,42000,DRAINAGE ABSCESS PALATE/UVULA - CCA US MARSHALL [90024],CPT® 42000,395,296.25,0,0,363.4,WMH Parent
PRO,42000,DRAINAGE ABSCESS PALATE/UVULA - COMPCARE OZARKS COMM [80014],CPT® 42000,395,296.25,316,0,363.4,WMH Parent
PRO,42000,DRAINAGE ABSCESS PALATE/UVULA - HEALTHLINK HMO [80009],CPT® 42000,395,296.25,316,0,363.4,WMH Parent
PRO,42000,DRAINAGE ABSCESS PALATE/UVULA - BLUE CROSS BLUE SHIELD [4000],CPT® 42000,395,296.25,0,0,363.4,WMH Parent
PRO,42000,DRAINAGE ABSCESS PALATE/UVULA - CORIZON [80015],CPT® 42000,395,296.25,335.75,0,363.4,WMH Parent
PRO,42000,DRAINAGE ABSCESS PALATE/UVULA - MEDICA EXCHANGE [80075],CPT® 42000,395,296.25,0,0,363.4,WMH Parent
PRO,42000,DRAINAGE ABSCESS PALATE/UVULA - BEECH STREET [80057],CPT® 42000,395,296.25,316,0,363.4,WMH Parent
PRO,42000,DRAINAGE ABSCESS PALATE/UVULA - AETNA [5000],CPT® 42000,395,296.25,0,0,363.4,WMH Parent
PRO,42000,DRAINAGE ABSCESS PALATE/UVULA - HUMANA [7500],CPT® 42000,395,296.25,0,0,363.4,WMH Parent
PRO,42000,DRAINAGE ABSCESS PALATE/UVULA - UNITED HEALTHCARE [3000],CPT® 42000,395,296.25,0,0,363.4,WMH Parent
PRO,42000,DRAINAGE ABSCESS PALATE/UVULA - INTEGRATED HEALTH PLAN INC [80062],CPT® 42000,395,296.25,316,0,363.4,WMH Parent
PRO,42000,DRAINAGE ABSCESS PALATE/UVULA - PROVIDRS CARE NETWORK [80021],CPT® 42000,395,296.25,363.4,0,363.4,WMH Parent
PRO,42820,REMOVE TONSILS/ADENOIDS<12 Y/O - COMPCARE OZARKS COMM [80014],CPT® 42820,745,558.75,596,0,720.79,WMH Parent
PRO,42820,REMOVE TONSILS/ADENOIDS<12 Y/O - CCA US MARSHALL [90024],CPT® 42820,745,558.75,342.7,0,720.79,WMH Parent
PRO,42820,REMOVE TONSILS/ADENOIDS<12 Y/O - PROVIDRS CARE NETWORK [80021],CPT® 42820,745,558.75,685.4,0,720.79,WMH Parent
PRO,42820,REMOVE TONSILS/ADENOIDS<12 Y/O - BEECH STREET [80057],CPT® 42820,745,558.75,596,0,720.79,WMH Parent
PRO,42820,REMOVE TONSILS/ADENOIDS<12 Y/O - HEALTHLINK HMO [80009],CPT® 42820,745,558.75,596,0,720.79,WMH Parent
PRO,42820,REMOVE TONSILS/ADENOIDS<12 Y/O - BLUE CROSS BLUE SHIELD [4000],CPT® 42820,745,558.75,720.79,0,720.79,WMH Parent
PRO,42820,REMOVE TONSILS/ADENOIDS<12 Y/O - CORIZON [80015],CPT® 42820,745,558.75,633.25,0,720.79,WMH Parent
PRO,42820,REMOVE TONSILS/ADENOIDS<12 Y/O - INTEGRATED HEALTH PLAN INC [80062],CPT® 42820,745,558.75,596,0,720.79,WMH Parent
PRO,42820,REMOVE TONSILS/ADENOIDS<12 Y/O - HEALTH CHOICE NW MO PPO [80017],CPT® 42820,745,558.75,655.6,0,720.79,WMH Parent
PRO,42820,REMOVE TONSILS/ADENOIDS<12 Y/O - UNITED HEALTHCARE [3000],CPT® 42820,745,558.75,569.93,0,720.79,WMH Parent
PRO,42820,REMOVE TONSILS/ADENOIDS<12 Y/O - MEDICA EXCHANGE [80075],CPT® 42820,745,558.75,314.6,0,720.79,WMH Parent
PRO,42820,REMOVE TONSILS/ADENOIDS<12 Y/O - AETNA [5000],CPT® 42820,745,558.75,651.78,0,720.79,WMH Parent
PRO,42820,REMOVE TONSILS/ADENOIDS<12 Y/O - HUMANA [7500],CPT® 42820,745,558.75,625.8,0,720.79,WMH Parent
PRO,42826,REMOVAL OF TONSILS12+ Y/O - MEDICA EXCHANGE [80075],CPT® 42826,645,483.75,272.87,0,624.04,WMH Parent
PRO,42826,REMOVAL OF TONSILS12+ Y/O - BEECH STREET [80057],CPT® 42826,645,483.75,516,0,624.04,WMH Parent
PRO,42826,REMOVAL OF TONSILS12+ Y/O - HEALTHLINK HMO [80009],CPT® 42826,645,483.75,516,0,624.04,WMH Parent
PRO,42826,REMOVAL OF TONSILS12+ Y/O - COMPCARE OZARKS COMM [80014],CPT® 42826,645,483.75,516,0,624.04,WMH Parent
PRO,42826,REMOVAL OF TONSILS12+ Y/O - AETNA [5000],CPT® 42826,645,483.75,564.29,0,624.04,WMH Parent
PRO,42826,REMOVAL OF TONSILS12+ Y/O - UNITED HEALTHCARE [3000],CPT® 42826,645,483.75,493.43,0,624.04,WMH Parent
PRO,42826,REMOVAL OF TONSILS12+ Y/O - CCA US MARSHALL [90024],CPT® 42826,645,483.75,296.7,0,624.04,WMH Parent
PRO,43235,ESOPHAGOGASTRODUODENOSCOPY TRANSORAL DIAGNOSTIC - BEECH STREET [80057],CPT® 43235,770,577.5,616,0,744.98,WMH Parent
PRO,43235,ESOPHAGOGASTRODUODENOSCOPY TRANSORAL DIAGNOSTIC - PROVIDRS CARE NETWORK [80021],CPT® 43235,770,577.5,708.4,0,744.98,WMH Parent
PRO,43235,ESOPHAGOGASTRODUODENOSCOPY TRANSORAL DIAGNOSTIC - CORIZON [80015],CPT® 43235,770,577.5,No Price History Available,0,744.98,WMH Parent
PRO,43235,ESOPHAGOGASTRODUODENOSCOPY TRANSORAL DIAGNOSTIC - HUMANA [7500],CPT® 43235,770,577.5,646.8,0,744.98,WMH Parent
PRO,43235,ESOPHAGOGASTRODUODENOSCOPY TRANSORAL DIAGNOSTIC - HEALTHLINK HMO [80009],CPT® 43235,770,577.5,616,0,744.98,WMH Parent
PRO,43235,ESOPHAGOGASTRODUODENOSCOPY TRANSORAL DIAGNOSTIC - UNITED HEALTHCARE [3000],CPT® 43235,770,577.5,589.05,0,744.98,WMH Parent
PRO,43235,ESOPHAGOGASTRODUODENOSCOPY TRANSORAL DIAGNOSTIC - INTEGRATED HEALTH PLAN INC [80062],CPT® 43235,770,577.5,616,0,744.98,WMH Parent
PRO,43235,ESOPHAGOGASTRODUODENOSCOPY TRANSORAL DIAGNOSTIC - AETNA [5000],CPT® 43235,770,577.5,673.65,0,744.98,WMH Parent
PRO,43235,ESOPHAGOGASTRODUODENOSCOPY TRANSORAL DIAGNOSTIC - MEDICA EXCHANGE [80075],CPT® 43235,770,577.5,285.27,0,744.98,WMH Parent
PRO,43235,ESOPHAGOGASTRODUODENOSCOPY TRANSORAL DIAGNOSTIC - BLUE CROSS BLUE SHIELD [4000],CPT® 43235,770,577.5,744.98,0,744.98,WMH Parent
PRO,43235,ESOPHAGOGASTRODUODENOSCOPY TRANSORAL DIAGNOSTIC - COMPCARE OZARKS COMM [80014],CPT® 43235,770,577.5,616,0,744.98,WMH Parent
PRO,43235,ESOPHAGOGASTRODUODENOSCOPY TRANSORAL DIAGNOSTIC - CCA US MARSHALL [90024],CPT® 43235,770,577.5,No Price History Available,0,744.98,WMH Parent
PRO,43235,ESOPHAGOGASTRODUODENOSCOPY TRANSORAL DIAGNOSTIC - HEALTH CHOICE NW MO PPO [80017],CPT® 43235,770,577.5,677.6,0,744.98,WMH Parent
PRO,43239,EGD TRANSORAL BIOPSY SINGLE/MULTIPLE - PROVIDRS CARE NETWORK [80021],CPT® 43239,980,735,901.6,0,948.15,WMH Parent
PRO,43239,EGD TRANSORAL BIOPSY SINGLE/MULTIPLE - CORIZON [80015],CPT® 43239,980,735,833,0,948.15,WMH Parent
PRO,43239,EGD TRANSORAL BIOPSY SINGLE/MULTIPLE - AETNA [5000],CPT® 43239,980,735,857.37,0,948.15,WMH Parent
PRO,43239,EGD TRANSORAL BIOPSY SINGLE/MULTIPLE - UNITED HEALTHCARE [3000],CPT® 43239,980,735,749.7,0,948.15,WMH Parent
PRO,43239,EGD TRANSORAL BIOPSY SINGLE/MULTIPLE - BLUE CROSS BLUE SHIELD [4000],CPT® 43239,980,735,948.15,0,948.15,WMH Parent
PRO,43239,EGD TRANSORAL BIOPSY SINGLE/MULTIPLE - HEALTHLINK HMO [80009],CPT® 43239,980,735,784,0,948.15,WMH Parent
PRO,43239,EGD TRANSORAL BIOPSY SINGLE/MULTIPLE - HUMANA [7500],CPT® 43239,980,735,823.2,0,948.15,WMH Parent
PRO,43239,EGD TRANSORAL BIOPSY SINGLE/MULTIPLE - MEDICA EXCHANGE [80075],CPT® 43239,980,735,381.16,0,948.15,WMH Parent
PRO,43239,EGD TRANSORAL BIOPSY SINGLE/MULTIPLE - BEECH STREET [80057],CPT® 43239,980,735,784,0,948.15,WMH Parent
PRO,43239,EGD TRANSORAL BIOPSY SINGLE/MULTIPLE - COMPCARE OZARKS COMM [80014],CPT® 43239,980,735,784,0,948.15,WMH Parent
PRO,43239,EGD TRANSORAL BIOPSY SINGLE/MULTIPLE - CCA US MARSHALL [90024],CPT® 43239,980,735,450.8,0,948.15,WMH Parent
PRO,43239,EGD TRANSORAL BIOPSY SINGLE/MULTIPLE - INTEGRATED HEALTH PLAN INC [80062],CPT® 43239,980,735,784,0,948.15,WMH Parent
PRO,43245,EGD DILATION GASTRIC/DUODENAL STRICTURE - HEALTHLINK HMO [80009],CPT® 43245,1515,1136.25,1212,0,1465.76,WMH Parent
PRO,43245,EGD DILATION GASTRIC/DUODENAL STRICTURE - UNITED HEALTHCARE [3000],CPT® 43245,1515,1136.25,1158.98,0,1465.76,WMH Parent
PRO,43245,EGD DILATION GASTRIC/DUODENAL STRICTURE - MEDICA EXCHANGE [80075],CPT® 43245,1515,1136.25,604.81,0,1465.76,WMH Parent
PRO,43245,EGD DILATION GASTRIC/DUODENAL STRICTURE - CCA US MARSHALL [90024],CPT® 43245,1515,1136.25,696.9,0,1465.76,WMH Parent
PRO,43245,EGD DILATION GASTRIC/DUODENAL STRICTURE - INTEGRATED HEALTH PLAN INC [80062],CPT® 43245,1515,1136.25,1212,0,1465.76,WMH Parent
PRO,43245,EGD DILATION GASTRIC/DUODENAL STRICTURE - HUMANA [7500],CPT® 43245,1515,1136.25,1272.6,0,1465.76,WMH Parent
PRO,43245,EGD DILATION GASTRIC/DUODENAL STRICTURE - BEECH STREET [80057],CPT® 43245,1515,1136.25,1212,0,1465.76,WMH Parent
PRO,43245,EGD DILATION GASTRIC/DUODENAL STRICTURE - CORIZON [80015],CPT® 43245,1515,1136.25,1287.75,0,1465.76,WMH Parent
PRO,43245,EGD DILATION GASTRIC/DUODENAL STRICTURE - PROVIDRS CARE NETWORK [80021],CPT® 43245,1515,1136.25,1393.8,0,1465.76,WMH Parent
PRO,43245,EGD DILATION GASTRIC/DUODENAL STRICTURE - HEALTH CHOICE NW MO PPO [80017],CPT® 43245,1515,1136.25,1333.2,0,1465.76,WMH Parent
PRO,43245,EGD DILATION GASTRIC/DUODENAL STRICTURE - AETNA [5000],CPT® 43245,1515,1136.25,1325.42,0,1465.76,WMH Parent
PRO,43245,EGD DILATION GASTRIC/DUODENAL STRICTURE - BLUE CROSS BLUE SHIELD [4000],CPT® 43245,1515,1136.25,1465.76,0,1465.76,WMH Parent
PRO,43245,EGD DILATION GASTRIC/DUODENAL STRICTURE - COMPCARE OZARKS COMM [80014],CPT® 43245,1515,1136.25,1212,0,1465.76,WMH Parent
PRO,43246,EGD PERCUTANEOUS PLACEMENT GASTROSTOMY TUBE - PROVIDRS CARE NETWORK [80021],CPT® 43246,550,412.5,506,0,532.13,WMH Parent
PRO,43246,EGD PERCUTANEOUS PLACEMENT GASTROSTOMY TUBE - BLUE CROSS BLUE SHIELD [4000],CPT® 43246,550,412.5,532.13,0,532.13,WMH Parent
PRO,43246,EGD PERCUTANEOUS PLACEMENT GASTROSTOMY TUBE - HUMANA [7500],CPT® 43246,550,412.5,462,0,532.13,WMH Parent
PRO,43246,EGD PERCUTANEOUS PLACEMENT GASTROSTOMY TUBE - CORIZON [80015],CPT® 43246,550,412.5,467.5,0,532.13,WMH Parent
PRO,43246,EGD PERCUTANEOUS PLACEMENT GASTROSTOMY TUBE - UNITED HEALTHCARE [3000],CPT® 43246,550,412.5,420.75,0,532.13,WMH Parent
PRO,43246,EGD PERCUTANEOUS PLACEMENT GASTROSTOMY TUBE - CCA US MARSHALL [90024],CPT® 43246,550,412.5,253,0,532.13,WMH Parent
PRO,43246,EGD PERCUTANEOUS PLACEMENT GASTROSTOMY TUBE - HEALTH CHOICE NW MO PPO [80017],CPT® 43246,550,412.5,484,0,532.13,WMH Parent
PRO,43246,EGD PERCUTANEOUS PLACEMENT GASTROSTOMY TUBE - BEECH STREET [80057],CPT® 43246,550,412.5,440,0,532.13,WMH Parent
PRO,43246,EGD PERCUTANEOUS PLACEMENT GASTROSTOMY TUBE - HEALTHLINK HMO [80009],CPT® 43246,550,412.5,440,0,532.13,WMH Parent
PRO,43246,EGD PERCUTANEOUS PLACEMENT GASTROSTOMY TUBE - AETNA [5000],CPT® 43246,550,412.5,481.18,0,532.13,WMH Parent
PRO,43246,EGD PERCUTANEOUS PLACEMENT GASTROSTOMY TUBE - MEDICA EXCHANGE [80075],CPT® 43246,550,412.5,222.68,0,532.13,WMH Parent
PRO,43246,EGD PERCUTANEOUS PLACEMENT GASTROSTOMY TUBE - COMPCARE OZARKS COMM [80014],CPT® 43246,550,412.5,440,0,532.13,WMH Parent
PRO,43247,EGD FLEXIBLE FOREIGN BODY REMOVAL - MEDICA EXCHANGE [80075],CPT® 43247,1005,753.75,384.28,0,972.34,WMH Parent
PRO,43247,EGD FLEXIBLE FOREIGN BODY REMOVAL - CCA US MARSHALL [90024],CPT® 43247,1005,753.75,462.3,0,972.34,WMH Parent
PRO,43247,EGD FLEXIBLE FOREIGN BODY REMOVAL - HUMANA [7500],CPT® 43247,1005,753.75,844.2,0,972.34,WMH Parent
PRO,43247,EGD FLEXIBLE FOREIGN BODY REMOVAL - AETNA [5000],CPT® 43247,1005,753.75,879.24,0,972.34,WMH Parent
PRO,43248,EGD INSERT GUIDE WIRE DILATOR PASSAGE ESOPHAGUS - HEALTHLINK HMO [80009],CPT® 43248,1020,765,816,0,986.85,WMH Parent
PRO,43248,EGD INSERT GUIDE WIRE DILATOR PASSAGE ESOPHAGUS - CORIZON [80015],CPT® 43248,1020,765,867,0,986.85,WMH Parent
PRO,43248,EGD INSERT GUIDE WIRE DILATOR PASSAGE ESOPHAGUS - UNITED HEALTHCARE [3000],CPT® 43248,1020,765,780.3,0,986.85,WMH Parent
PRO,43248,EGD INSERT GUIDE WIRE DILATOR PASSAGE ESOPHAGUS - PROVIDRS CARE NETWORK [80021],CPT® 43248,1020,765,938.4,0,986.85,WMH Parent
PRO,43248,EGD INSERT GUIDE WIRE DILATOR PASSAGE ESOPHAGUS - BEECH STREET [80057],CPT® 43248,1020,765,816,0,986.85,WMH Parent
PRO,43248,EGD INSERT GUIDE WIRE DILATOR PASSAGE ESOPHAGUS - MEDICA EXCHANGE [80075],CPT® 43248,1020,765,394.5,0,986.85,WMH Parent
PRO,43248,EGD INSERT GUIDE WIRE DILATOR PASSAGE ESOPHAGUS - CCA US MARSHALL [90024],CPT® 43248,1020,765,469.2,0,986.85,WMH Parent
PRO,43248,EGD INSERT GUIDE WIRE DILATOR PASSAGE ESOPHAGUS - HEALTH CHOICE NW MO PPO [80017],CPT® 43248,1020,765,897.6,0,986.85,WMH Parent
PRO,43248,EGD INSERT GUIDE WIRE DILATOR PASSAGE ESOPHAGUS - INTEGRATED HEALTH PLAN INC [80062],CPT® 43248,1020,765,816,0,986.85,WMH Parent
PRO,43248,EGD INSERT GUIDE WIRE DILATOR PASSAGE ESOPHAGUS - BLUE CROSS BLUE SHIELD [4000],CPT® 43248,1020,765,986.85,0,986.85,WMH Parent
PRO,43248,EGD INSERT GUIDE WIRE DILATOR PASSAGE ESOPHAGUS - HUMANA [7500],CPT® 43248,1020,765,856.8,0,986.85,WMH Parent
PRO,43248,EGD INSERT GUIDE WIRE DILATOR PASSAGE ESOPHAGUS - AETNA [5000],CPT® 43248,1020,765,892.36,0,986.85,WMH Parent
PRO,43248,EGD INSERT GUIDE WIRE DILATOR PASSAGE ESOPHAGUS - COMPCARE OZARKS COMM [80014],CPT® 43248,1020,765,816,0,986.85,WMH Parent
PRO,43249,EGD BALLOON DILATION ESOPHAGUS <30 MM DIAM - BLUE CROSS BLUE SHIELD [4000],CPT® 43249,2560,1920,2476.8,0,2476.8,WMH Parent
PRO,43249,EGD BALLOON DILATION ESOPHAGUS <30 MM DIAM - HUMANA [7500],CPT® 43249,2560,1920,2150.4,0,2476.8,WMH Parent
PRO,43249,EGD BALLOON DILATION ESOPHAGUS <30 MM DIAM - INTEGRATED HEALTH PLAN INC [80062],CPT® 43249,2560,1920,2048,0,2476.8,WMH Parent
PRO,43249,EGD BALLOON DILATION ESOPHAGUS <30 MM DIAM - COMPCARE OZARKS COMM [80014],CPT® 43249,2560,1920,2048,0,2476.8,WMH Parent
PRO,43249,EGD BALLOON DILATION ESOPHAGUS <30 MM DIAM - HEALTHLINK HMO [80009],CPT® 43249,2560,1920,2048,0,2476.8,WMH Parent
PRO,43249,EGD BALLOON DILATION ESOPHAGUS <30 MM DIAM - BEECH STREET [80057],CPT® 43249,2560,1920,2048,0,2476.8,WMH Parent
